"country","geo","siec","type","unit","source","scenario","year","cap","cap_min","cap_max","target","target_exp","demand","problem","problem_desc","region","_file"
"Germany","DE","ED200","Energy demand - transportation","PJ","NECP","WAM",2030,2427,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED200","Energy demand - transportation","PJ","NECP","WAM",2035,2129,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED200","Energy demand - transportation","PJ","NECP","WAM",2040,1913,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED200","Energy demand - transportation","PJ","NECP","WAM",2045,1823,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED200","Energy demand - transportation","PJ","NECP","WAM",2050,1785,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2025,2272,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2030,2082,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2035,1896,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2040,1740,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2045,1613,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WEM",2050,1532,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2025,2272,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2030,2071,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2035,1867,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2040,1695,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2045,1567,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED300","Energy demand - industry","PJ","NECP","WAM",2050,1477,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2025,1111,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2030,979,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2035,884,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2040,789,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2045,713,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WEM",2050,666,NA,NA,0,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2025,1112,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2030,933,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2035,785,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2040,706,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2045,639,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","ED400","Energy demand - service","PJ","NECP","WAM",2050,601,NA,NA,1,0,1,"0",NA,"Central",15
"Germany","DE","EV100","Electric vehicle - electric","Number","NECP","target",2030,1.5e+07,NA,NA,1,1,1,"0",NA,"Central",15
"Germany","DE","HYD","Hydrogen","GW","NWS","target",2030,10,NA,NA,1,1,1,"0",NA,"Central",15
"Greece","EL","RA310","Wind on shore","GW","NECP","obs",2022,4.702,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","obs",2025,7,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","target",2030,8.9,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","target",2035,9.5,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","target",2040,11,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","target",2045,13,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","GW","NECP","target",2050,13,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","obs",2022,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","obs",2025,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","target",2030,1.9,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","target",2035,3.9,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","target",2040,5.787,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","target",2045,8.23,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","GW","NECP","target",2050,11.805,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","obs",2022,4.702,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","obs",2025,8.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","target",2030,12.8,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","target",2035,15.287,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","target",2040,19.23,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","target",2045,24.805,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","GW","NECP","target",2050,17.702,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","NECP",2022,5.43,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","NECP",2025,8.5,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","target",2030,13.5,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","target",2035,18.5,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","target",2040,26,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","target",2045,30.619,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","GW","NECP","target",2050,35.051,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","obs",2022,5.43,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","NECP",2025,8.5,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","target",2030,13.5,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","target",2035,18.5,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","target",2040,26,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","target",2045,30.619,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","GW","NECP","target",2050,35.051,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WAM",2025,21499,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WAM",2027,31603,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WAM",2028,38161,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WAM",2029,45295,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WAM",2030,54877,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WEM",2025,28010,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WEM",2027,51585,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WEM",2028,66584,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WEM",2029,86242,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","EV00","Elecrtric vehicles","Number","NECP","WEM",2030,108304,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2025,0.699,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2030,1.949,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2035,2.949,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2040,4.464,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2045,2.251,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","GW","NECP","NECP",2050,5.431,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2025,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2030,4.325,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2035,6.85,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2040,8.725,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2045,10.375,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","GW","NECP","NECP",2050,12.025,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2025,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2030,10996,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2035,17479,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2040,22457,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2045,26978,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","BA100","Batteries","MWh","NECP","NECP",2050,31252,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2025,5592,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2030,16517,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2035,30609,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2040,52484,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2045,63813,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA130","Pumped hydro power","MWh","NECP","NECP",2050,66781,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2022,10.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2025,15.8,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2030,20.8,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2035,21.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2040,25.3,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2045,29.7,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA310","Wind on shore","TWh","NECP","NECP",2050,30.3,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2022,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2025,0,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2030,0.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2035,14.8,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2040,21.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2045,30.4,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA320","Wind off shore","TWh","NECP","NECP",2050,43.7,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2022,10.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2025,15.8,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2030,21.4,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2035,36.7,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2040,46.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2045,60.1,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA300","Wind","TWh","NECP","NECP",2050,74,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2022,7.1,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2025,12.5,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2030,20.4,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2035,27.1,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2040,36.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2045,42.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA400","Solar","TWh","NECP","NECP",2050,49.3,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2022,7.1,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2025,12.5,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2030,20.4,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2035,27.1,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2040,36.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2045,42.6,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA420","Solar photovoltaic","TWh","NECP","NECP",2050,49.3,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","MW","NECP","NECP",2030,231,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","MW","NECP","NECP",2035,638,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","MW","NECP","NECP",2040,1099,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","MW","NECP","NECP",2045,2135,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","MW","NECP","NECP",2050,5123,NA,NA,1,1,0,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","TWh","NECP","NECP",2030,1.2,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","TWh","NECP","NECP",2035,3.2,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","TWh","NECP","NECP",2040,5.6,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","TWh","NECP","NECP",2045,11.3,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","HYD","Hydrogen","TWh","NECP","NECP",2050,20.2,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL500","Electricity demand - agriculture","TWh","NECP","NECP",2030,2.9,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL500","Electricity demand - agriculture","TWh","NECP","NECP",2035,2.8,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL500","Electricity demand - agriculture","TWh","NECP","NECP",2040,2.7,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL500","Electricity demand - agriculture","TWh","NECP","NECP",2050,2.7,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL300","Electricity demand - industry","TWh","NECP","NECP",2030,11.7,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL300","Electricity demand - industry","TWh","NECP","NECP",2035,12.9,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL300","Electricity demand - industry","TWh","NECP","NECP",2040,15.9,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL300","Electricity demand - industry","TWh","NECP","NECP",2050,16,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL100","Electricity demand - households","TWh","NECP","NECP",2030,19.4,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL100","Electricity demand - households","TWh","NECP","NECP",2035,19.5,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL100","Electricity demand - households","TWh","NECP","NECP",2040,20.3,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","EL100","Electricity demand - households","TWh","NECP","NECP",2050,20.5,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA320_F","Wind floating","GW","NECP","NECP",2030,1.9,NA,NA,0,0,0,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2025,584,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2030,846,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2035,1005,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2040,1149,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2045,1181,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","RA600","Ambient heat (heat pumps)","ktoe","NECP","est",2050,1176,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2025,16204,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2030,15161,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2035,14069,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2040,13180,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2045,12461,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED020","Final energy consumption","ktoe","NECP","est",2050,12208,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2025,4369,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2030,4179,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2035,4036,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2040,4011,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2045,3879,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED100","Energy demand - housholds","ktoe","NECP","est",2050,3784,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2025,2492,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2030,2270,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2035,2126,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2040,2073,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2045,2001,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED300","Energy demand - industry","ktoe","NECP","est",2050,1991,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2025,7341,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2030,6878,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2035,6122,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2040,5395,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2045,4826,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED200","Energy demand - transportation","ktoe","NECP","est",2050,2595,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2025,2242,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2030,2331,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2035,2436,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2040,2512,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2045,2607,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED400","Energy demand - services",NA,"NECP","est",2050,2700,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2025,344,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2030,350,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2035,345,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2040,340,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2045,345,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Greece","EL","ED500","Energy demand - agricultural",NA,"NECP","est",2050,342,NA,NA,0,0,1,"0",NA,"Adriatic",16
"Hungary","HU","RA300","Wind","GW","NECP","obs",2021,0.324,NA,NA,0,NA,0,NA,NA,"East",17
"Hungary","HU","RA300","Wind","GW","NECP","obs",2022,0.324,NA,NA,0,NA,0,NA,NA,"East",17
"Hungary","HU","RA300","Wind","GW","NECP","obs",2023,0.434,NA,NA,0,NA,0,NA,NA,"East",17
